,Unnamed: 0,Time,month,day,hour,RCHW_Temp_V,RCHW_Temp_VS,SCHW_Temp_V,SCHW_Temp_VS,MAT_V,MAT_VS,SAT_V,SAT_VS,RAT_V,RAT_VS,Valve_CMD_V,Valve_CMD_VS,Temp_SP_V,Temp_SP_VS,VFD_Speed_CMD_V,VFD_Speed_CMD_VS
17840,17840,2022-03-16 10:40:00,3,16,5,28,28.6299991607666,32,32.11000061035156,22,22.694833755493164,34,34.33000183105469,22,22.605224609375,100,100.0,22,22.0,140,140.0
17841,17841,2022-03-16 10:45:00,3,16,5,28,28.6299991607666,32,32.11000061035156,22,22.47144317626953,34,34.33000183105469,22,22.36534881591797,100,100.0,22,22.0,140,140.0
17842,17842,2022-03-16 10:50:00,3,16,5,28,28.6299991607666,32,32.11000061035156,22,22.399770736694336,34,34.33000183105469,22,22.30885124206543,100,100.0,22,22.0,140,140.0
17843,17843,2022-03-16 10:55:00,3,16,5,28,28.6299991607666,32,32.11000061035156,22,22.56381225585937,34,34.33000183105469,22,22.46458625793457,100,100.0,22,22.0,140,140.0
17844,17844,2022-03-16 11:00:00,3,16,6,28,28.6299991607666,32,32.11000061035156,22,22.82177352905273,34,34.33000183105469,22,22.751447677612305,44,44.17805480957031,22,22.0,140,140.0
17845,17845,2022-03-16 11:05:00,3,16,6,28,28.6299991607666,32,32.11000061035156,22,22.96809959411621,34,34.33000183105469,22,22.867374420166016,100,100.0,22,22.0,140,140.0
17846,17846,2022-03-16 11:10:00,3,16,6,28,28.6299991607666,32,32.11000061035156,22,22.991573333740234,34,34.33000183105469,22,22.90464782714844,100,100.0,22,22.0,140,140.0
17847,17847,2022-03-16 11:15:00,3,16,6,28,28.6299991607666,32,32.11000061035156,22,22.882503509521484,34,34.33000183105469,22,22.774906158447266,100,100.0,22,22.0,140,140.0
17848,17848,2022-03-16 11:20:00,3,16,6,28,28.6299991607666,32,32.11000061035156,22,22.682418823242188,34,34.33000183105469,22,22.574886322021484,100,100.0,22,22.0,140,140.0
17849,17849,2022-03-16 11:25:00,3,16,6,28,28.6299991607666,32,32.11000061035156,22,22.7858943939209,34,34.33000183105469,22,22.70315742492676,100,100.0,22,22.0,140,140.0
17850,17850,2022-03-16 11:30:00,3,16,6,28,28.6299991607666,32,32.11000061035156,22,22.8176326751709,34,34.33000183105469,22,22.711435317993164,100,100.0,22,22.0,140,140.0
17851,17851,2022-03-16 11:35:00,3,16,6,28,28.6299991607666,32,32.11000061035156,22,22.740358352661133,34,34.33000183105469,22,22.62315368652344,100,100.0,22,22.0,140,140.0
17852,17852,2022-03-16 11:40:00,3,16,6,28,28.6299991607666,32,32.11000061035156,22,22.667245864868164,34,34.33000183105469,22,22.565231323242188,100,100.0,22,22.0,140,140.0
17853,17853,2022-03-16 11:45:00,3,16,6,28,28.6299991607666,32,32.11000061035156,22,22.461793899536133,34,34.33000183105469,22,22.3226318359375,100,100.0,22,22.0,140,140.0
17854,17854,2022-03-16 11:50:00,3,16,6,28,28.6299991607666,32,32.11000061035156,22,22.508663177490234,34,34.33000183105469,22,22.39980125427246,100,100.0,22,22.0,140,140.0
17855,17855,2022-03-16 11:55:00,3,16,6,28,28.6299991607666,32,32.11000061035156,22,22.73622131347656,34,34.33000183105469,22,22.64246368408203,100,100.0,22,22.0,140,140.0
17856,17856,2022-03-16 12:00:00,3,16,7,28,28.6299991607666,32,32.11000061035156,22,22.8038330078125,34,34.33000183105469,22,22.68384552001953,68,68.228271484375,24,24.0,140,140.0
17857,17857,2022-03-16 12:05:00,3,16,7,28,28.6299991607666,32,32.11000061035156,22,22.948768615722656,34,34.33000183105469,22,22.867374420166016,0,0.0,24,24.0,140,140.0
17858,17858,2022-03-16 12:10:00,3,16,7,28,28.6299991607666,32,32.11000061035156,23,23.343944549560547,34,34.33000183105469,23,23.31636619567871,0,0.0,24,24.0,140,140.0
17859,17859,2022-03-16 12:15:00,3,16,7,28,28.6299991607666,32,32.11000061035156,23,23.804861068725582,34,34.33000183105469,23,23.795255661010746,0,0.0,24,24.0,140,140.0
17860,17860,2022-03-16 12:20:00,3,16,7,28,28.6299991607666,32,32.11000061035156,24,24.193153381347656,34,34.33000183105469,24,24.18354034423828,6,6.2914628982543945,24,24.0,140,140.0
17861,17861,2022-03-16 12:25:00,3,16,7,28,28.6299991607666,32,32.11000061035156,24,24.380624771118164,34,34.33000183105469,24,24.340444564819336,52,52.609840393066406,24,24.0,140,140.0
17862,17862,2022-03-16 12:30:00,3,16,7,28,28.6299991607666,32,32.11000061035156,23,23.85751724243164,34,34.33000183105469,23,23.72599029541016,67,67.27365112304688,24,24.0,140,140.0
17863,17863,2022-03-16 12:35:00,3,16,7,28,28.6299991607666,32,32.11000061035156,23,23.54868507385254,34,34.33000183105469,23,23.4187068939209,5,5.142356872558594,24,24.0,140,140.0
17864,17864,2022-03-16 12:40:00,3,16,7,28,28.6299991607666,32,32.11000061035156,23,23.795164108276367,34,34.33000183105469,23,23.746768951416016,0,0.0,24,24.0,140,140.0
17865,17865,2022-03-16 12:45:00,3,16,7,28,28.6299991607666,32,32.11000061035156,24,24.16123008728028,34,34.33000183105469,24,24.143293380737305,4,4.439402580261231,24,24.0,140,140.0
17866,17866,2022-03-16 12:50:00,3,16,7,28,28.6299991607666,32,32.11000061035156,24,24.447322845458984,34,34.33000183105469,24,24.425195693969727,49,49.89411544799805,24,24.0,140,140.0
17867,17867,2022-03-16 12:55:00,3,16,7,28,28.6299991607666,32,32.11000061035156,24,24.16678237915039,34,34.33000183105469,24,24.08501625061035,90,90.80545806884766,24,24.0,140,140.0
17868,17868,2022-03-16 13:00:00,3,16,8,28,28.6299991607666,32,32.11000061035156,23,23.54314994812012,34,34.33000183105469,23,23.432540893554688,40,40.50006103515625,24,24.0,140,140.0
17869,17869,2022-03-16 13:10:00,3,16,8,28,28.6299991607666,32,32.11000061035156,23,23.9406852722168,34,34.33000183105469,23,23.88117218017578,0,0.0,24,24.0,140,140.0
17870,17870,2022-03-16 13:15:00,3,16,8,28,28.6299991607666,32,32.11000061035156,24,24.319503784179688,34,34.33000183105469,24,24.3001651763916,16,16.94318389892578,24,24.0,140,140.0
17871,17871,2022-03-16 13:20:00,3,16,8,28,28.6299991607666,32,32.11000061035156,24,24.3445053100586,34,34.33000183105469,24,24.262670516967773,75,75.14619445800781,24,24.0,140,140.0
17872,17872,2022-03-16 13:25:00,3,16,8,28,28.6299991607666,32,32.11000061035156,23,23.804861068725582,34,34.33000183105469,23,23.68998336791992,66,66.93192291259766,24,24.0,140,140.0
17873,17873,2022-03-16 13:30:00,3,16,8,28,28.6299991607666,32,32.11000061035156,23,23.680200576782227,34,34.33000183105469,23,23.579221725463867,8,8.458939552307129,24,24.0,140,140.0
17874,17874,2022-03-16 13:35:00,3,16,8,28,28.6299991607666,32,32.11000061035156,23,23.886621475219727,34,34.33000183105469,23,23.814653396606445,0,0.0,24,24.0,140,140.0
17875,17875,2022-03-16 13:40:00,3,16,8,28,28.6299991607666,32,32.11000061035156,24,24.26256561279297,34,34.33000183105469,24,24.21963119506836,13,13.673908233642578,24,24.0,140,140.0
17876,17876,2022-03-16 13:45:00,3,16,8,28,28.6299991607666,32,32.11000061035156,24,24.333393096923828,34,34.33000183105469,24,24.269615173339844,60,60.62921524047852,24,24.0,140,140.0
17877,17877,2022-03-16 13:50:00,3,16,8,28,28.6299991607666,32,32.11000061035156,23,23.885234832763672,34,34.33000183105469,23,23.771703720092773,62,62.41556167602539,24,24.0,140,140.0
17878,17878,2022-03-16 13:55:00,3,16,8,28,28.6299991607666,32,32.11000061035156,23,23.63312339782715,34,34.33000183105469,23,23.53077888488769,2,2.5183019638061523,24,24.0,140,140.0
17879,17879,2022-03-16 14:00:00,3,16,9,28,28.6299991607666,32,32.11000061035156,23,23.8630599975586,34,34.33000183105469,23,23.80218505859375,0,0.0,24,24.0,140,140.0
17880,17880,2022-03-16 14:05:00,3,16,9,28,28.6299991607666,32,32.11000061035156,24,24.312559127807617,34,34.33000183105469,24,24.32655334472656,16,16.859996795654297,24,24.0,140,140.0
17881,17881,2022-03-16 14:10:00,3,16,9,28,28.6299991607666,32,32.11000061035156,24,24.329225540161133,34,34.33000183105469,24,24.236291885375977,76,76.9547119140625,24,24.0,140,140.0
17882,17882,2022-03-16 14:15:00,3,16,9,28,28.6299991607666,32,32.11000061035156,23,23.754987716674805,34,34.33000183105469,23,23.6359806060791,65,65.93907928466797,24,24.0,140,140.0
17883,17883,2022-03-16 14:20:00,3,16,9,28,28.6299991607666,32,32.11000061035156,23,23.50993537902832,34,34.33000183105469,23,23.39242553710937,0,0.0,24,24.0,140,140.0
17884,17884,2022-03-16 14:25:00,3,16,9,28,28.6299991607666,32,32.11000061035156,23,23.80208969116211,34,34.33000183105469,23,23.74122810363769,0,0.0,24,24.0,140,140.0
17885,17885,2022-03-16 14:30:00,3,16,9,28,28.6299991607666,32,32.11000061035156,24,24.21675109863281,34,34.33000183105469,24,24.180763244628903,6,6.847997665405273,24,24.0,140,140.0
17886,17886,2022-03-16 14:35:00,3,16,9,28,28.6299991607666,32,32.11000061035156,24,24.47373008728028,34,34.33000183105469,24,24.43909072875977,60,60.348663330078125,24,24.0,140,140.0
17887,17887,2022-03-16 14:40:00,3,16,9,28,28.6299991607666,32,32.11000061035156,23,23.98505210876465,34,34.33000183105469,23,23.87978744506836,84,84.08577728271484,24,24.0,140,140.0
17888,17888,2022-03-16 14:45:00,3,16,9,28,28.6299991607666,32,32.11000061035156,23,23.55145263671875,34,34.33000183105469,23,23.439456939697266,21,21.947656631469727,24,24.0,140,140.0
17889,17889,2022-03-16 14:50:00,3,16,9,28,28.6299991607666,32,32.11000061035156,23,23.79793357849121,34,34.33000183105469,23,23.730148315429688,0,0.0,24,24.0,140,140.0
17890,17890,2022-03-16 14:55:00,3,16,9,28,28.6299991607666,32,32.11000061035156,24,24.04607391357422,34,34.33000183105469,24,24.014272689819336,0,0.0255947113037109,24,24.0,140,140.0
17891,17891,2022-03-16 15:00:00,3,16,10,28,28.6299991607666,32,32.11000061035156,24,24.444541931152344,34,34.33000183105469,24,24.42241477966309,34,34.632869720458984,24,24.0,140,140.0
17892,17892,2022-03-16 15:05:00,3,16,10,28,28.6299991607666,32,32.11000061035156,24,24.6239070892334,34,34.33000183105469,24,24.585071563720703,24,24.57550621032715,24,24.0,140,140.0
17893,17893,2022-03-16 15:10:00,3,16,10,28,28.6299991607666,32,32.11000061035156,24,24.39451789855957,34,34.33000183105469,24,24.30571937561035,100,100.0,24,24.0,140,140.0
17894,17894,2022-03-16 15:15:00,3,16,10,28,28.6299991607666,32,32.11000061035156,24,24.004467010498047,34,34.33000183105469,23,23.88671875,97,97.68415832519533,24,24.0,140,140.0
17895,17895,2022-03-16 15:20:00,3,16,10,28,28.6299991607666,32,32.11000061035156,23,23.85751724243164,34,34.33000183105469,23,23.777244567871094,70,70.44438171386719,24,24.0,140,140.0
17896,17896,2022-03-16 15:25:00,3,16,10,28,28.6299991607666,32,32.11000061035156,23,23.617895126342773,34,34.33000183105469,23,23.507253646850582,14,14.57418441772461,24,24.0,140,140.0
17897,17897,2022-03-16 15:30:00,3,16,10,28,28.6299991607666,32,32.11000061035156,23,23.843658447265625,34,34.33000183105469,23,23.78417205810547,0,0.0,24,24.0,140,140.0
17898,17898,2022-03-16 15:35:00,3,16,10,28,28.6299991607666,32,32.11000061035156,24,24.145965576171875,34,34.33000183105469,24,24.103052139282227,2,2.710881233215332,24,24.0,140,140.0
17899,17899,2022-03-16 15:40:00,3,16,10,28,28.6299991607666,32,32.11000061035156,24,24.51682472229004,34,34.33000183105469,24,24.50025177001953,50,50.80430603027344,24,24.0,140,140.0
17900,17900,2022-03-16 15:45:00,3,16,10,28,28.6299991607666,32,32.11000061035156,24,24.068267822265625,34,34.33000183105469,23,23.95464515686035,90,90.11100006103516,24,24.0,140,140.0
17901,17901,2022-03-16 15:50:00,3,16,10,28,28.6299991607666,32,32.11000061035156,23,23.5943603515625,34,34.33000183105469,23,23.46159172058105,42,42.200382232666016,24,24.0,140,140.0
17902,17902,2022-03-16 15:55:00,3,16,10,28,28.6299991607666,32,32.11000061035156,23,23.716205596923828,34,34.33000183105469,23,23.648441314697266,0,0.0,24,24.0,140,140.0
17903,17903,2022-03-16 16:00:00,3,16,11,28,28.6299991607666,32,32.11000061035156,24,24.04330062866211,34,34.33000183105469,24,24.01288604736328,0,0.0689907073974609,24,24.0,140,140.0
17904,17904,2022-03-16 16:05:00,3,16,11,28,28.6299991607666,32,32.11000061035156,24,24.400075912475582,34,34.33000183105469,24,24.369617462158203,32,32.712242126464844,24,24.0,140,140.0
17905,17905,2022-03-16 16:10:00,3,16,11,28,28.6299991607666,32,32.11000061035156,24,24.20009422302246,34,34.33000183105469,24,24.11553955078125,80,80.54898071289062,24,24.0,140,140.0
17906,17906,2022-03-16 16:15:00,3,16,11,28,28.6299991607666,32,32.11000061035156,23,23.674659729003903,34,34.33000183105469,23,23.53631401062012,53,53.839603424072266,24,24.0,140,140.0
17907,17907,2022-03-16 16:20:00,3,16,11,28,28.6299991607666,32,32.11000061035156,23,23.609588623046875,34,34.33000183105469,23,23.51970672607422,0,0.0,24,24.0,140,140.0
17908,17908,2022-03-16 16:25:00,3,16,11,28,28.6299991607666,32,32.11000061035156,23,23.894939422607425,34,34.33000183105469,23,23.8479118347168,0,0.0,24,24.0,140,140.0
17909,17909,2022-03-16 16:30:00,3,16,11,28,28.6299991607666,32,32.11000061035156,24,24.30839157104492,34,34.33000183105469,24,24.28905487060547,14,14.159997940063477,24,24.0,140,140.0
17910,17910,2022-03-16 16:35:00,3,16,11,28,28.6299991607666,32,32.11000061035156,24,24.462610244750977,34,34.33000183105469,24,24.39323616027832,83,83.8254623413086,24,24.0,140,140.0
17911,17911,2022-03-16 16:40:00,3,16,11,28,28.6299991607666,32,32.11000061035156,23,23.82148742675781,34,34.33000183105469,23,23.687211990356445,84,84.64578247070312,24,24.0,140,140.0
17912,17912,2022-03-16 16:45:00,3,16,11,28,28.6299991607666,32,32.11000061035156,23,23.5210075378418,34,34.33000183105469,23,23.39934158325196,8,8.353666305541992,24,24.0,140,140.0
17913,17913,2022-03-16 16:50:00,3,16,11,28,28.6299991607666,32,32.11000061035156,23,23.714820861816406,34,34.33000183105469,23,23.65397834777832,0,0.0,24,24.0,140,140.0
17914,17914,2022-03-16 16:55:00,3,16,11,28,28.6299991607666,32,32.11000061035156,24,24.097400665283203,34,34.33000183105469,24,24.07114219665528,0,0.9582042694091796,24,24.0,140,140.0
17915,17915,2022-03-16 17:00:00,3,16,12,28,28.6299991607666,32,32.11000061035156,24,24.34311485290528,34,34.33000183105469,24,24.26405906677246,0,0.0,24,24.0,140,140.0
17916,17916,2022-03-16 17:05:00,3,16,12,28,28.6299991607666,32,32.11000061035156,24,24.38618278503418,34,34.33000183105469,24,24.387678146362305,0,0.0,24,24.0,140,140.0
17917,17917,2022-03-16 17:10:00,3,16,12,28,28.6299991607666,32,32.11000061035156,24,24.41952896118164,34,34.33000183105469,24,24.5141544342041,0,0.0,24,24.0,140,140.0
17918,17918,2022-03-16 17:15:00,3,16,12,28,28.6299991607666,32,32.11000061035156,24,24.47233963012696,34,34.33000183105469,24,24.681060791015625,0,0.0,24,24.0,140,140.0
17919,17919,2022-03-16 17:20:00,3,16,12,28,28.6299991607666,32,32.11000061035156,24,24.57105255126953,34,34.33000183105469,24,24.85647392272949,0,0.0,24,24.0,140,140.0
17920,17920,2022-03-16 17:25:00,3,16,12,28,28.6299991607666,32,32.11000061035156,24,24.738008499145508,34,34.33000183105469,24,24.914979934692383,0,0.0,24,24.0,140,140.0
17921,17921,2022-03-16 17:30:00,3,16,12,28,28.6299991607666,32,32.11000061035156,24,24.89536094665528,34,34.33000183105469,25,25.12409210205078,0,0.0,24,24.0,140,140.0
17922,17922,2022-03-16 17:35:00,3,16,12,28,28.6299991607666,32,32.11000061035156,24,24.952486038208008,34,34.33000183105469,25,25.277597427368164,0,0.0,24,24.0,140,140.0
17923,17923,2022-03-16 17:40:00,3,16,12,28,28.6299991607666,32,32.11000061035156,24,24.97757148742676,34,34.33000183105469,25,25.40749168395996,0,0.0,24,24.0,140,140.0
17924,17924,2022-03-16 17:45:00,3,16,12,28,28.6299991607666,32,32.11000061035156,24,24.978965759277344,34,34.33000183105469,25,25.47456932067871,0,0.0,24,24.0,140,140.0
17925,17925,2022-03-16 17:50:00,3,16,12,28,28.6299991607666,32,32.11000061035156,25,25.01241874694824,34,34.33000183105469,25,25.55146598815918,0,0.0,24,24.0,140,140.0
17926,17926,2022-03-16 17:55:00,3,16,12,28,28.6299991607666,32,32.11000061035156,25,25.055639266967773,34,34.33000183105469,25,25.599021911621094,0,0.0,24,24.0,140,140.0
17927,17927,2022-03-17 08:45:00,3,17,3,28,28.6299991607666,32,32.11000061035156,26,26.38706016540528,34,34.33000183105469,26,26.290178298950195,0,0.0,24,24.0,140,140.0
17928,17928,2022-03-17 08:50:00,3,17,3,28,28.6299991607666,32,32.11000061035156,26,26.39409065246582,34,34.33000183105469,26,26.3309326171875,0,0.0,24,24.0,140,140.0
17929,17929,2022-03-17 08:55:00,3,17,3,28,28.6299991607666,32,32.11000061035156,26,26.27742576599121,34,34.33000183105469,26,26.1455192565918,37,37.54802703857422,24,24.0,140,140.0
17930,17930,2022-03-17 09:00:00,3,17,4,28,28.6299991607666,32,32.11000061035156,25,25.820077896118164,34,34.33000183105469,25,25.734766006469727,100,100.0,24,24.0,140,140.0
17931,17931,2022-03-17 09:05:00,3,17,4,28,28.6299991607666,32,32.11000061035156,24,24.96084785461425,34,34.33000183105469,24,24.85090065002441,100,100.0,24,24.0,140,140.0
17932,17932,2022-03-17 09:10:00,3,17,4,28,28.6299991607666,32,32.11000061035156,24,24.3000602722168,34,34.33000183105469,24,24.191869735717773,100,100.0,24,24.0,140,140.0
17933,17933,2022-03-17 09:15:00,3,17,4,28,28.6299991607666,32,32.11000061035156,23,23.86860466003418,34,34.33000183105469,23,23.771703720092773,88,88.73858642578125,24,24.0,140,140.0
17934,17934,2022-03-17 09:20:00,3,17,4,28,28.6299991607666,32,32.11000061035156,23,23.624814987182617,34,34.33000183105469,23,23.533546447753903,33,33.43684387207031,24,24.0,140,140.0
17935,17935,2022-03-17 09:25:00,3,17,4,28,28.6299991607666,32,32.11000061035156,23,23.586055755615234,34,34.33000183105469,23,23.52939414978028,100,100.0,20,20.0,140,140.0
17936,17936,2022-03-17 09:30:00,3,17,4,28,28.6299991607666,32,32.11000061035156,23,23.332881927490234,34,34.33000183105469,23,23.24724006652832,100,100.0,20,20.0,140,140.0
17937,17937,2022-03-17 09:35:00,3,17,4,28,28.6299991607666,32,32.11000061035156,23,23.15871810913086,34,34.33000183105469,23,23.074506759643555,100,100.0,20,20.0,140,140.0
17938,17938,2022-03-17 09:40:00,3,17,4,28,28.6299991607666,32,32.11000061035156,22,22.991573333740234,34,34.33000183105469,22,22.911550521850582,100,100.0,20,20.0,140,140.0
17939,17939,2022-03-17 09:45:00,3,17,4,28,28.6299991607666,32,32.11000061035156,22,22.897686004638672,34,34.33000183105469,22,22.81354713439941,100,100.0,20,20.0,140,140.0
17940,17940,2022-03-17 09:50:00,3,17,4,28,28.6299991607666,32,32.11000061035156,22,22.79555320739746,34,34.33000183105469,22,22.70315742492676,100,100.0,20,20.0,140,140.0
17941,17941,2022-03-17 09:55:00,3,17,4,28,28.6299991607666,32,32.11000061035156,22,22.72656440734864,34,34.33000183105469,22,22.646602630615234,100,100.0,20,20.0,140,140.0
17942,17942,2022-03-17 10:00:00,3,17,5,28,28.6299991607666,32,32.11000061035156,22,22.65620994567871,34,34.33000183105469,22,22.565231323242188,100,100.0,20,20.0,140,140.0
17943,17943,2022-03-17 10:05:00,3,17,5,28,28.6299991607666,32,32.11000061035156,22,22.60931968688965,34,34.33000183105469,22,22.53213882446289,100,100.0,20,20.0,140,140.0
17944,17944,2022-03-17 10:10:00,3,17,5,28,28.6299991607666,32,32.11000061035156,22,22.562435150146484,34,34.33000183105469,22,22.47974967956543,100,100.0,20,20.0,140,140.0
17945,17945,2022-03-17 10:15:00,3,17,5,28,28.6299991607666,32,32.11000061035156,22,22.57622337341309,34,34.33000183105469,22,22.51421546936035,100,100.0,20,20.0,140,140.0
17946,17946,2022-03-17 10:20:00,3,17,5,28,28.6299991607666,32,32.11000061035156,22,22.634143829345703,34,34.33000183105469,22,22.55420112609864,100,100.0,20,20.0,140,140.0
17947,17947,2022-03-17 10:25:00,3,17,5,28,28.6299991607666,32,32.11000061035156,22,22.601045608520508,34,34.33000183105469,22,22.511459350585938,100,100.0,20,20.0,140,140.0
17948,17948,2022-03-17 10:30:00,3,17,5,28,28.6299991607666,32,32.11000061035156,22,22.583118438720703,34,34.33000183105469,22,22.511459350585938,100,100.0,20,20.0,140,140.0
17949,17949,2022-03-17 10:35:00,3,17,5,28,28.6299991607666,32,32.11000061035156,22,22.67000389099121,34,34.33000183105469,22,22.60660552978516,100,100.0,20,20.0,140,140.0
17950,17950,2022-03-17 10:40:00,3,17,5,28,28.6299991607666,32,32.11000061035156,22,22.784513473510746,34,34.33000183105469,22,22.73213005065918,100,100.0,20,20.0,140,140.0
17951,17951,2022-03-17 10:45:00,3,17,5,28,28.6299991607666,32,32.11000061035156,22,22.889404296875,34,34.33000183105469,22,22.82872772216797,100,100.0,20,20.0,140,140.0
17952,17952,2022-03-17 10:50:00,3,17,5,28,28.6299991607666,32,32.11000061035156,22,22.95843315124512,34,34.33000183105469,22,22.892223358154297,100,100.0,20,20.0,140,140.0
17953,17953,2022-03-17 10:55:00,3,17,5,28,28.6299991607666,32,32.11000061035156,23,23.08135032653809,34,34.33000183105469,22,22.99439811706543,100,100.0,20,20.0,140,140.0
17954,17954,2022-03-17 11:00:00,3,17,6,28,28.6299991607666,32,32.11000061035156,23,23.183591842651367,34,34.33000183105469,23,23.10075569152832,100,100.0,20,20.0,140,140.0
17955,17955,2022-03-17 11:05:00,3,17,6,28,28.6299991607666,32,32.11000061035156,23,23.160099029541016,34,34.33000183105469,23,23.04273796081543,100,100.0,20,20.0,140,140.0
17956,17956,2022-03-17 11:10:00,3,17,6,28,28.6299991607666,32,32.11000061035156,22,22.994335174560547,34,34.33000183105469,22,22.88532066345215,100,100.0,20,20.0,140,140.0
17957,17957,2022-03-17 11:15:00,3,17,6,28,28.6299991607666,32,32.11000061035156,22,22.92805862426757,34,34.33000183105469,22,22.83976936340332,100,100.0,20,20.0,140,140.0
17958,17958,2022-03-17 11:20:00,3,17,6,28,28.6299991607666,32,32.11000061035156,22,22.93082046508789,34,34.33000183105469,22,22.817686080932617,100,100.0,20,20.0,140,140.0
17959,17959,2022-03-17 11:25:00,3,17,6,28,28.6299991607666,32,32.11000061035156,22,22.91839599609375,34,34.33000183105469,22,22.780426025390625,100,100.0,20,20.0,140,140.0
17960,17960,2022-03-17 11:30:00,3,17,6,28,28.6299991607666,32,32.11000061035156,22,22.70724868774414,34,34.33000183105469,22,22.5776424407959,100,100.0,20,20.0,140,140.0
17961,17961,2022-03-17 11:35:00,3,17,6,28,28.6299991607666,32,32.11000061035156,22,22.60380172729492,34,34.33000183105469,22,22.48388671875,100,100.0,20,20.0,140,140.0
17962,17962,2022-03-17 11:40:00,3,17,6,28,28.6299991607666,32,32.11000061035156,22,22.68379783630371,34,34.33000183105469,22,22.573505401611328,100,100.0,20,20.0,140,140.0
17963,17963,2022-03-17 11:45:00,3,17,6,28,28.6299991607666,32,32.11000061035156,22,22.784513473510746,34,34.33000183105469,22,22.665912628173828,100,100.0,20,20.0,140,140.0
17964,17964,2022-03-17 11:50:00,3,17,6,28,28.6299991607666,32,32.11000061035156,22,22.75139808654785,34,34.33000183105469,22,22.612119674682617,100,100.0,20,20.0,140,140.0
17965,17965,2022-03-17 11:55:00,3,17,6,28,28.6299991607666,32,32.11000061035156,22,22.591392517089844,34,34.33000183105469,22,22.448043823242188,100,100.0,20,20.0,140,140.0
17966,17966,2022-03-17 12:00:00,3,17,7,28,28.6299991607666,32,32.11000061035156,22,22.56105613708496,34,34.33000183105469,22,22.45355796813965,100,100.0,20,20.0,140,140.0
17967,17967,2022-03-17 12:05:00,3,17,7,28,28.6299991607666,32,32.11000061035156,22,22.616214752197266,34,34.33000183105469,22,22.51007843017578,100,100.0,20,20.0,140,140.0
17968,17968,2022-03-17 12:10:00,3,17,7,28,28.6299991607666,32,32.11000061035156,22,22.76105690002441,34,34.33000183105469,22,22.64246368408203,100,100.0,20,20.0,140,140.0
17969,17969,2022-03-17 12:15:00,3,17,7,28,28.6299991607666,32,32.11000061035156,22,22.6065616607666,34,34.33000183105469,22,22.43150329589844,100,100.0,20,20.0,140,140.0
17970,17970,2022-03-17 12:20:00,3,17,7,28,28.6299991607666,32,32.11000061035156,22,22.544509887695312,34,34.33000183105469,22,22.401180267333984,100,100.0,22,22.0,140,140.0
17971,17971,2022-03-17 12:25:00,3,17,7,28,28.6299991607666,32,32.11000061035156,22,22.49349975585937,34,34.33000183105469,22,22.38602066040039,100,100.0,22,22.0,140,140.0
17972,17972,2022-03-17 12:30:00,3,17,7,28,28.6299991607666,32,32.11000061035156,22,22.58587646484375,34,34.33000183105469,22,22.478370666503903,100,100.0,22,22.0,140,140.0
17973,17973,2022-03-17 12:35:00,3,17,7,28,28.6299991607666,32,32.11000061035156,22,22.740358352661133,34,34.33000183105469,22,22.619016647338867,100,100.0,22,22.0,140,140.0
17974,17974,2022-03-17 12:40:00,3,17,7,28,28.6299991607666,32,32.11000061035156,22,22.694833755493164,34,34.33000183105469,22,22.562475204467773,100,100.0,22,22.0,140,140.0
17975,17975,2022-03-17 12:45:00,3,17,7,28,28.6299991607666,32,32.11000061035156,22,22.645177841186523,34,34.33000183105469,22,22.512836456298828,100,100.0,22,22.0,140,140.0
17976,17976,2022-03-17 12:50:00,3,17,7,28,28.6299991607666,32,32.11000061035156,22,22.59966468811035,34,34.33000183105469,22,22.471479415893555,100,100.0,22,22.0,140,140.0
17977,17977,2022-03-17 12:55:00,3,17,7,28,28.6299991607666,32,32.11000061035156,22,22.67276382446289,34,34.33000183105469,22,22.55282211303711,100,100.0,22,22.0,140,140.0
17978,17978,2022-03-17 13:00:00,3,17,8,28,28.6299991607666,32,32.11000061035156,22,22.78037452697754,34,34.33000183105469,22,22.646602630615234,100,100.0,22,22.0,140,140.0
17979,17979,2022-03-17 13:05:00,3,17,8,28,28.6299991607666,32,32.11000061035156,22,22.649314880371094,34,34.33000183105469,22,22.49905014038086,100,100.0,22,22.0,140,140.0
17980,17980,2022-03-17 13:10:00,3,17,8,28,28.6299991607666,32,32.11000061035156,22,22.527965545654297,34,34.33000183105469,22,22.39704704284668,100,100.0,22,22.0,140,140.0
17981,17981,2022-03-17 13:15:00,3,17,8,28,28.6299991607666,32,32.11000061035156,22,22.536237716674805,34,34.33000183105469,22,22.41634178161621,100,100.0,22,22.0,140,140.0
17982,17982,2022-03-17 13:20:00,3,17,8,28,28.6299991607666,32,32.11000061035156,22,22.67414283752441,34,34.33000183105469,22,22.54592704772949,100,100.0,22,22.0,140,140.0
17983,17983,2022-03-17 13:25:00,3,17,8,28,28.6299991607666,32,32.11000061035156,22,22.72242546081543,34,34.33000183105469,22,22.56937026977539,100,100.0,22,22.0,140,140.0
17984,17984,2022-03-17 13:30:00,3,17,8,28,28.6299991607666,32,32.11000061035156,22,22.82315254211425,34,34.33000183105469,22,22.679706573486328,88,88.9520492553711,22,22.0,140,140.0
17985,17985,2022-03-17 13:35:00,3,17,8,28,28.6299991607666,32,32.11000061035156,22,22.84523582458496,34,34.33000183105469,22,22.711435317993164,100,100.0,22,22.0,140,140.0
